Date/Time,CAISO (SOLAR_FORECAST) Average Latest Maximum,SP15 (SOLAR_FORECAST Latest) - NP15 (SOLAR_FORECAST Latest) Maximum,CAISO (WIND_FORECAST) Average Latest Maximum,SP15 (WIND_FORECAST Latest) - NP15 (WIND_FORECAST Latest) Maximum,CAISO (PRT_FCAST_15D_LOAD_LATEST) Average Latest Maximum,SP15 (PRT_FCAST_15D_LOAD_LATEST Latest) - NP15 (PRT_FCAST_15D_LOAD_LATEST Latest),NP15 (REG_THERM_GEN_OFFLINE) Average,SP15 (REG_THERM_GEN_OFFLINE) Average,PG&E - Citygate (NGI_GASPRICE_AVG) Average,Socal-Citygate (NGI_GASPRICE_AVG ) - PG&E - Citygate (NGI_GASPRICE_AVG ),TH_SP15_GEN-APND (DALMP ) - TH_NP15_GEN-APND (DALMP )
7/15/2023 13:00,13964.19,8239.59,180.82,138.56,29410,4932,1020.97,2164.82,4.56,0.135,-0.01976
7/15/2023 14:00,13926.58,8204.29,220.02,156.22,30878,5156,1064.61,2198.56,4.56,0.135,0.59802
7/15/2023 15:00,13716.9,8026.31,242.63,130.83,32553,4703,1097.44,2221.29,4.56,0.135,-0.41541
7/15/2023 16:00,13217.65,7628.39,255.28,74.68,34724,4746,1120.01,2229.58,4.56,0.135,-0.18714
7/15/2023 17:00,12395.21,7006.38,318.04,44.36,36524,4508,1109.85,2225.93,4.56,0.135,0.88009
7/15/2023 18:00,10442.47,5601.67,493.2,45.3,38244,3882,1103.99,2204.75,4.56,0.135,-0.08117
7/15/2023 19:00,6185.3,2919.78,809.02,136.82,38982,2804,1089.09,2176.31,4.56,0.135,5.9648
7/15/2023 20:00,1574.87,571.56,1300,423,38624,2126,1012.42,2148.79,4.56,0.135,2.23398
7/15/2023 21:00,16.73,8.83,1830.46,759.36,37464,1986,965.85,2109.02,4.56,0.135,-0.01662
7/15/2023 22:00,0,0,2098.13,885.73,35734,1958,924.6,2069.77,4.56,0.135,3.29827
7/16/2023 7:00,1703.54,1120.57,434,102.96,24298,1682,1274.79,2656.52,4.56,0.135,2.70873
7/16/2023 8:00,6327.69,3883.16,245.7,48.6,26058,1546,1160.77,2673.06,4.56,0.135,0.06589
7/16/2023 9:00,10320.13,6126.62,132.89,25.21,27202,1848,1111.17,2203.03,4.56,0.135,-1.01618
7/16/2023 10:00,12134.91,7175.3,87.96,28.08,27627,2367,1151.5,2247.62,4.56,0.135,-2.4459
7/16/2023 11:00,12962.7,7695.57,101.99,60.73,28185,3221,1202.08,2281.97,4.56,0.135,-2.05802
7/16/2023 12:00,13351.16,7945.91,137.62,95.18,29062,4030,1260.47,2327.47,4.56,0.135,-1.16121
7/16/2023 13:00,13417.8,7995.9,208.64,128.2,30569,4111,1302.54,2366.39,4.56,0.135,0.19756
7/16/2023 14:00,13276.07,7891.28,362.75,130.45,32216,3900,1343.9,2400.46,4.56,0.135,0.68339
7/16/2023 15:00,12893.78,7620.42,604.44,85.1,33823,3407,1370.09,2426.57,4.56,0.135,0.84636
7/16/2023 16:00,12176.43,7166.93,885.47,33.71,35597,3409,1373.43,2399.88,4.56,0.135,-0.23939
7/16/2023 17:00,11101.39,6601.32,1188.06,41.34,37151,3447,1360.98,2404.71,4.56,0.135,2.12
7/16/2023 18:00,8939.51,5296.04,1508.87,100.37,38595,3431,1404.88,2603.9,4.56,0.135,8.00207
7/16/2023 19:00,4994.21,2732.64,1766.61,168.45,39182,3232,1274.93,2585.48,4.56,0.135,31.96704
7/16/2023 20:00,1199.83,518.89,1975.36,281.94,38711,2867,1226.01,2528.89,4.56,0.135,75.9137
7/16/2023 21:00,14.43,3.27,2156.69,407.65,37366,2758,1173.38,2489.96,4.56,0.135,59.43044
7/16/2023 22:00,0,0,2311.59,579.55,35530,2762,1131.33,2448.49,4.56,0.135,20.30636
7/17/2023 7:00,1471.72,854.74,1361.52,297.82,28594,1894,671.6,2845.33,4.56,0.135,13.29161
7/17/2023 8:00,5662.07,3168.72,1092.43,149.57,30718,1970,670.66,2861,4.56,0.135,1.11601
7/17/2023 9:00,9562.36,5356.07,807.24,82.6,31983,2463,694.41,2898.74,4.56,0.135,0.79656
7/17/2023 10:00,11576.97,6611.06,619.84,107.94,32517,3283,732.54,2826.77,4.56,0.135,0.40553
7/17/2023 11:00,12547.99,7272.37,579.11,189.69,33100,4278,784.95,2869.62,4.56,0.135,0.24915
7/17/2023 12:00,13016.03,7595.71,659.47,299.93,33889,4763,820.82,2907.9,4.56,0.135,0.23729
7/17/2023 13:00,13095.46,7635.58,810.48,423.52,35233,5111,806.5,2845.14,4.56,0.135,3.64345
7/17/2023 14:00,12942.9,7489.19,1032.72,529.94,36970,5386,836.14,2872.8,4.56,0.135,14.45737
7/17/2023 15:00,12605.53,7188.78,1363.95,602.65,38944,5498,863.05,2904.22,4.56,0.135,19.7443
7/17/2023 16:00,12050.75,6706.43,1788.46,693.58,40822,5678,874.51,2906.96,4.56,0.135,10.37399
7/17/2023 17:00,11248.28,6101.29,2201.92,862.74,41964,5356,861.74,2836.29,4.56,0.135,15.98491
7/17/2023 18:00,9422.25,4818.34,2500.82,1021.68,42423,4983,849.52,2816.02,4.56,0.135,27.48884
7/17/2023 19:00,5494.15,2430.4,2631.72,1071.2,42181,3937,826.51,2704.91,4.56,0.135,81.68835
7/17/2023 20:00,1353.95,435.25,2670.3,1043.64,41216,3532,786.48,2672.15,4.56,0.135,92.1897
7/17/2023 21:00,15.67,6.93,2806.57,1063.81,39826,3306,689.95,2623.5,4.56,0.135,62.71491
7/17/2023 22:00,0,0,2945.94,1116.24,37895,3223,636.43,2582.52,4.56,0.135,18.23288
7/18/2023 7:00,1806.01,1186.81,1979.14,506.7,27783,2399,662.84,3023.62,4.87,1.295,3.46974
7/18/2023 8:00,6741.07,4177.14,1681.15,400.73,29794,2860,663.85,3039.14,4.87,1.295,1.37269
7/18/2023 9:00,10875.37,6538.48,1446.39,316.79,31343,3437,675.41,3064.35,4.87,1.295,0.33309
7/18/2023 10:00,12568.18,7507.2,1391.87,291.93,31742,4062,711.12,3100,4.87,1.295,0.41816
7/18/2023 11:00,13290.85,7972.33,1427.64,302.88,32155,4901,741.01,3127.33,4.87,1.295,0.66969
7/18/2023 12:00,13657.07,8212.23,1555.09,370.77,32637,5801,787.76,3157.4,4.87,1.295,1.16829
7/18/2023 13:00,13789.92,8307.19,1758.7,489.94,33721,6315,772.44,2958.99,4.87,1.295,4.67023
7/18/2023 14:00,13716.08,8249.25,2030.65,633.67,35409,6769,803.04,2987.41,4.87,1.295,15.22995
7/18/2023 15:00,13513.72,8085.07,2345.56,796.86,37051,7049,831.19,3017.95,4.87,1.295,23.42912
7/18/2023 16:00,13120.85,7780.99,2675.06,967.72,38527,7349,843.6,3015.78,4.87,1.295,21.58831
7/18/2023 17:00,12451.81,7329.04,2948.77,1116.73,39580,7434,840.02,2746.45,4.87,1.295,24.39958
7/18/2023 18:00,10574.7,6017.13,3146.99,1228.53,40228,6862,828.13,2721.34,4.87,1.295,24.02436
7/18/2023 19:00,6177.71,3166.6,3283.19,1308.23,40090,6038,809.77,2698.05,4.87,1.295,49.1
7/18/2023 20:00,1507.75,613.04,3330.75,1325.89,39132,5422,765.6,2666.8,4.87,1.295,86.0332
7/18/2023 21:00,18.44,8.43,3363,1313.38,37781,5099,718.63,2616.54,4.87,1.295,59.73536
7/18/2023 22:00,0,0,3393.76,1325.78,35987,4913,682.37,2572.96,4.87,1.295,34.88357
7/19/2023 7:00,1899.64,1213.48,2080.91,640.13,27891,2211,569.63,2235.74,4.71,0.865,2.31343
7/19/2023 8:00,7101.65,4240.53,1730.28,505.44,30302,2474,552.65,2255.97,4.71,0.865,1.06211
7/19/2023 9:00,11295.64,6598.91,1370.75,420.81,31589,3661,577.89,2285.68,4.71,0.865,-0.13299
7/19/2023 10:00,12852.28,7549.32,1159.24,478.26,31758,4894,604.58,2327.51,4.71,0.865,0.05622
7/19/2023 11:00,13494.87,7987.56,1103.34,593.04,31981,5889,640.78,2368.55,4.71,0.865,-0.33467
7/19/2023 12:00,13832.71,8216.74,1208.95,744.23,32431,6331,677.16,2385.78,4.71,0.865,-0.0891
7/19/2023 13:00,13943.62,8284.07,1445.54,921.72,33215,6891,717.55,2373.2,4.71,0.865,0.76622
7/19/2023 14:00,13909.47,8248.66,1753.12,1094.44,34272,8134,752.97,2397.72,4.71,0.865,5.95814
7/19/2023 15:00,13736.36,8104.82,2051.65,1199.31,35866,8166,785.42,2419.9,4.71,0.865,10.12087
7/19/2023 16:00,13356.95,7798.42,2323.75,1239.59,37680,8334,822.81,2421.48,4.71,0.865,14.14397
7/19/2023 17:00,12710.33,7321.53,2598.91,1296.57,39318,8342,821.23,2421.29,4.71,0.865,12.53453
7/19/2023 18:00,10950.62,6055.72,2897.13,1379.75,40479,7387,812.71,2400.67,4.71,0.865,12.23239
7/19/2023 19:00,6497.83,3190.52,3107.14,1402.06,40709,5441,783.54,2368.15,4.71,0.865,35.67699
7/19/2023 20:00,1602.21,610.41,3138.54,1350.02,39890,3572,741.93,2325.43,4.71,0.865,62.51388
7/19/2023 21:00,18.58,11.58,3212.86,1333,38454,3430,686.25,2279.07,4.71,0.865,38.0787
7/19/2023 22:00,0,0,3325.18,1350.56,36620,3398,652.75,2239.08,4.71,0.865,16.92761
7/20/2023 7:00,1872.27,1138.3,1632.55,653.89,28015,1613,632.98,2234.68,4.885,0.755,2.65192
7/20/2023 8:00,7038.48,4052.06,1233.7,510.72,30127,3583,620.7,2272.97,4.885,0.755,1.04475
7/20/2023 9:00,11200.43,6395.04,832.36,349.44,31027,4929,649.66,2300.22,4.885,0.755,0.08091
7/20/2023 10:00,12758.25,7397.22,558.87,242.91,31238,5586,683.26,2338.48,4.885,0.755,0.24752
7/20/2023 11:00,13429.99,7886.05,443.25,242.15,31891,6631,729.09,2374.03,4.885,0.755,0.16668
7/20/2023 12:00,13789.23,8147.56,454.1,313.56,33077,7769,766.11,2395.92,4.885,0.755,3.0791
7/20/2023 13:00,13890.27,8209.9,583.43,457.87,34310,8274,818.14,2431.55,4.885,0.755,7.8734
7/20/2023 14:00,13823.69,8144.88,837.97,688.95,35568,8392,851.73,2464.02,4.885,0.755,11.88792
7/20/2023 15:00,13589.82,7955.83,1204.33,985.69,37120,8400,884,2478.72,4.885,0.755,12.43776
7/20/2023 16:00,13167.32,7627.55,1650.79,1285.81,38935,8129,906.61,2491.56,4.885,0.755,8.26541
7/20/2023 17:00,12509.52,7154.57,2151.26,1537.04,40396,7336,903.93,2446.16,4.885,0.755,9.91466
7/20/2023 18:00,10781.37,5937.44,2677.6,1724.06,41636,6608,869.61,2417.88,4.885,0.755,3.8803
7/20/2023 19:00,6396.65,3119.12,3062.64,1821.48,41914,5690,856.72,2395.57,4.885,0.755,19.71615
7/20/2023 20:00,1573.78,581.71,3233.11,1803.07,40890,4830,770.01,2371.57,4.885,0.755,66.21781
7/20/2023 21:00,15.16,6.39,3404.61,1815.83,39443,4015,727.34,2336.22,4.885,0.755,54.73216
7/20/2023 22:00,0,0,3579.16,1896.14,37513,3665,700.25,2291.46,4.885,0.755,18.61731
7/21/2023 7:00,1942.63,1188.37,1740.3,835.52,27839,2339,642.83,2727.32,5.585,1.025,3.36729
7/21/2023 8:00,7263.03,4223.78,1357.03,618.15,29839,2519,656.66,2764.32,5.585,1.025,1.80429
7/21/2023 9:00,11440.05,6526.23,936.65,451.05,31021,3277,688.29,2790.16,5.585,1.025,0.66576
7/21/2023 10:00,12922.75,7480.98,638.45,353.83,31378,4200,725.91,2823.3,5.585,1.025,1.11167
7/21/2023 11:00,13536.24,7944.43,501.45,336.85,31509,4847,769.42,2869.06,5.585,1.025,1.13713
7/21/2023 12:00,13851.01,8165.52,461.63,361.31,31823,5021,825.66,2892.72,5.585,1.025,7.24309
7/21/2023 13:00,13988.74,8263.03,522.23,439.43,32706,4874,846.41,2931.1,5.585,1.025,17.00406
7/21/2023 14:00,13922.43,8203.62,712.85,596.79,34403,4775,885.18,2960.78,5.585,1.025,20.69554
7/21/2023 15:00,13690.89,8024.07,1024.2,804.64,35941,4749,917.64,2989.15,5.585,1.025,14.35801
7/21/2023 16:00,13229.62,7666.62,1446.2,1019.42,37763,4647,929.51,3007.48,5.585,1.025,17.50354
7/21/2023 17:00,12552.03,7176.62,1998.61,1265.03,39449,4341,924.3,3006.1,5.585,1.025,17.91841
7/21/2023 18:00,10726.98,5860.84,2562.85,1495.39,40766,3886,867.95,2984.64,5.585,1.025,13.88189
7/21/2023 19:00,6319.74,3031.02,2989.22,1713.72,41189,3301,850.93,2955.9,5.585,1.025,29.93524
7/21/2023 20:00,1541.39,552.85,3237.23,1834.29,40260,2808,812.96,2922.98,5.585,1.025,73.4556
7/21/2023 21:00,9.08,4.56,3442.07,1848.05,38707,2649,762.8,2885.06,5.585,1.025,36.42
7/21/2023 22:00,0,0,3539.07,1791.55,37045,2673,720.06,2836.19,5.585,1.025,21.82308
7/22/2023 7:00,1584.61,945.11,1225.5,151.12,25640,2164,554.98,2830.16,5.5,0.995,3.30169
7/22/2023 8:00,6378.19,3649.64,931.89,56.93,27293,2793,567.93,2842.13,5.5,0.995,1.59327
7/22/2023 9:00,10539.81,6015.11,636.28,0.02,28185,3431,594.76,2808.18,5.5,0.995,0.85443
7/22/2023 10:00,12196.64,7079.82,411.71,-23.51,28163,3787,592.9,2847.28,5.5,0.995,1.03096
7/22/2023 11:00,12902.61,7585.29,297.57,16.97,28179,3923,645.98,2907.09,5.5,0.995,0.98098
7/22/2023 12:00,13217.31,7792.93,286.61,95.11,28323,4065,695.11,2960.36,5.5,0.995,1.94411
7/22/2023 13:00,13293.88,7840.61,366.95,202.39,29431,4413,727.13,2993.75,5.5,0.995,3.34711
7/22/2023 14:00,13170.07,7731.84,523.92,330.22,31473,4607,763.16,3018.63,5.5,0.995,1.99121
7/22/2023 15:00,12827.95,7449.76,729.98,444.12,33783,4745,800.08,3073.76,5.5,0.995,2.7631
7/22/2023 16:00,12207.41,6968.97,985.73,533.41,35847,4653,810.43,3092.76,5.5,0.995,11.28257
7/22/2023 17:00,11247.53,6276.94,1287.7,575.9,37440,4422,807.79,3088.26,5.5,0.995,13.16054
7/22/2023 18:00,9257,4897.5,1595.59,581.93,38218,4108,801.63,3070.91,5.5,0.995,21.11183
7/22/2023 19:00,5214.87,2374.69,1878.15,667.01,38615,3299,782.26,3051.28,5.5,0.995,51.01184
7/22/2023 20:00,1208.21,375.08,2074.41,740.93,38002,2984,759,3020.28,5.5,0.995,116.3481
7/22/2023 21:00,7.42,0.19,2291.72,798.44,36736,2788,716.06,2975.97,5.5,0.995,49.44777
7/22/2023 22:00,0,0,2495.84,858.82,35082,2824,671.29,2933.67,5.5,0.995,19.52715
7/23/2023 7:00,1166.1,769.36,1109.97,-343.61,24949,2133,949.96,3279.37,5.5,0.995,4.44622
7/23/2023 8:00,4863.86,3020.41,947,-343.66,25899,2675,962.12,3298.07,5.5,0.995,2.40696
7/23/2023 9:00,8600.84,5138.21,758.1,-303.58,26794,3328,979.28,3336.96,5.5,0.995,1.17721
7/23/2023 10:00,10628.1,6225.28,665.17,-294.73,26942,4030,977.26,3358.6,5.5,0.995,1.04857
7/23/2023 11:00,11583.69,6735.32,657.92,-259.6,28165,4615,1028.11,3417.59,5.5,0.995,0.76969
7/23/2023 12:00,12013.84,6959.97,712.29,-192.37,29248,4772,1065.04,3440.74,5.5,0.995,1.47357
7/23/2023 13:00,12063.85,6957.09,820.96,-153.88,30014,4458,1101.38,3473.7,5.5,0.995,1.78214
7/23/2023 14:00,11856.1,6757.51,1022.7,-116.42,31500,4520,1129.56,3486.85,5.5,0.995,3.70375
7/23/2023 15:00,11431.13,6368.81,1289.61,-67.19,32509,4295,1153.85,3226.76,5.5,0.995,15.57413
7/23/2023 16:00,10749.53,5792.25,1585.95,33.59,33380,3288,1164.21,3226.86,5.5,0.995,32.55517
7/23/2023 17:00,9813.35,5041.3,1818.88,128.8,34212,2806,1154.65,3139.51,5.5,0.995,36.91755
7/23/2023 18:00,7911.21,3644.78,1955.31,153.67,34937,2153,1141.49,3125.9,5.5,0.995,40.76187
7/23/2023 19:00,4346.15,1549.45,2032.15,146.39,35348,1708,1133.72,3112.47,5.5,0.995,75.32823
7/23/2023 20:00,997.52,182.14,2041.2,112.16,35253,1933,1089.46,3082.93,5.5,0.995,176.61477
7/23/2023 21:00,5.35,-1.16,2106.68,102.8,34402,1968,1033.39,3035.6,5.5,0.995,78.91453
7/23/2023 22:00,0,0,2177.38,119.64,33180,1938,991.99,3018.37,5.5,0.995,40.99296
7/24/2023 7:00,1249.48,749.92,1528.08,-520.88,27822,2980,868.94,2029.73,5.5,0.995,4.70733
7/24/2023 8:00,5189.67,2996.3,1363.74,-612.1,29823,3581,871.4,2042.3,5.5,0.995,3.35889
7/24/2023 9:00,9054.49,5221.65,1198.76,-672.4,30924,4168,896.12,2083.09,5.5,0.995,1.93517
7/24/2023 10:00,11054.66,6436.83,1024.98,-698.56,30983,5039,915.01,2126.26,5.5,0.995,1.5356
7/24/2023 11:00,12049.43,7016.89,906,-616.42,31200,6004,945.97,2179.85,5.5,0.995,2.32136
7/24/2023 12:00,12516.13,7281.84,898.08,-494.5,31770,6962,987.87,2219.73,5.5,0.995,2.39221
7/24/2023 13:00,12636.26,7334.95,999.64,-375.4,32807,7773,1023.51,2206.17,5.5,0.995,4.17028
7/24/2023 14:00,12554.85,7276.48,1192.97,-243.61,34511,8785,1056.14,2220.53,5.5,0.995,10.46215
7/24/2023 15:00,12233.61,7039.09,1457.68,-79.96,36179,9301,1076.82,2264.28,5.5,0.995,20.34361
7/24/2023 16:00,11619.37,6597.75,1711.86,72.16,37472,8940,1085.78,2304.43,5.5,0.995,31.55961
7/24/2023 17:00,10663.01,5951.83,1943.75,183.19,38864,8546,1080.24,2217.52,5.5,0.995,36.70071
7/24/2023 18:00,8663.55,4606.29,2210,340.5,40053,8061,1067.17,2200.65,5.5,0.995,39.76578
7/24/2023 19:00,4776.58,2178.2,2491.21,560.41,40495,7015,1048.26,2189.23,5.5,0.995,95.557
7/24/2023 20:00,1079.98,324.76,2698.51,743.13,39739,6227,1012.28,2168.19,5.5,0.995,201.40917
7/24/2023 21:00,4.73,-0.95,2798.5,834.9,38557,5909,972.55,2138.93,5.5,0.995,116.15489
7/24/2023 22:00,0,0,2786.9,851.2,36854,5582,945.22,2094.87,5.5,0.995,41.49127
7/25/2023 7:00,1435.76,881.5,1384.66,59.92,27691,3275,885.16,1981.12,5.6,1.7,11.43748
7/25/2023 8:00,5959.88,3453.56,987.36,-3.54,29578,4040,892.99,1998.23,5.6,1.7,3.6794
7/25/2023 9:00,10131.82,5770.43,606.32,-30.12,31221,4903,913.39,2025.08,5.6,1.7,2.38067
7/25/2023 10:00,11977.4,6871.84,355.19,-34.43,31493,5867,941.67,2053.59,5.6,1.7,2.41652
7/25/2023 11:00,12787.34,7410.32,237.63,-4.43,32176,7038,974.25,2098.87,5.6,1.7,3.84019
7/25/2023 12:00,13160.94,7659.37,225.06,62.26,32980,8092,1020.15,2122.06,5.6,1.7,5.69824
7/25/2023 13:00,13246.35,7687.65,314.33,166.17,33951,8405,1054.6,2162.28,5.6,1.7,16.76564
7/25/2023 14:00,13096.43,7534.47,513.95,306.11,35736,8638,1085.97,2175,5.6,1.7,21.52302
7/25/2023 15:00,12785.5,7267.61,821.37,466.73,37990,9118,1114.12,2238.99,5.6,1.7,27.06955
7/25/2023 16:00,12279.95,6844.15,1196.49,606.89,40013,9381,1127.64,2261.95,5.6,1.7,25.25144
7/25/2023 17:00,11494.89,6230.71,1584.52,703.66,41632,9020,1124.25,2264.27,5.6,1.7,22.65878
7/25/2023 18:00,9621.24,4862.39,1955.6,769.96,42777,8187,1112.56,2245.31,5.6,1.7,29.2946
7/25/2023 19:00,5448.32,2304.42,2277.62,888.5,43080,6972,1090.24,2222.95,5.6,1.7,80.66923
7/25/2023 20:00,1240.6,344.75,2518.06,1043.44,42212,6312,1049.69,2178.6,5.6,1.7,182.82423
7/25/2023 21:00,2.4,-0.51,2678.18,1098.74,40653,5911,1015.57,2143.93,5.6,1.7,105.34716
7/25/2023 22:00,0,0,2707.69,1047.65,38689,5529,986.31,2121.65,5.6,1.7,38.11325
7/26/2023 7:00,1511.92,883.78,1940.91,296.25,28037,3091,908.2,2327.11,5.39,1.185,7.995
7/26/2023 8:00,6260.91,3494.12,1686.16,160.52,29926,4244,913.82,2376.33,5.39,1.185,1.5681
7/26/2023 9:00,10519.17,5882.4,1398.15,9.01,31706,5418,927.26,2404.8,5.39,1.185,1.27161
7/26/2023 10:00,12264.29,7036.6,1185.63,-84.23,32405,6505,959.45,2499.92,5.39,1.185,1.44917
7/26/2023 11:00,12983.16,7565.19,1093.8,-81.62,32944,7964,990.48,2543.37,5.39,1.185,1.86758
7/26/2023 12:00,13348.22,7827.83,1217.3,17.46,34213,9091,1024.28,2567.44,5.39,1.185,5.43824
7/26/2023 13:00,13424.93,7849.16,1508.48,213.52,35079,9571,1054.47,2520.81,5.39,1.185,10.45401
7/26/2023 14:00,13296.95,7728.51,1927.19,501.49,36665,9859,1086.78,2539.07,5.39,1.185,18.38816
7/26/2023 15:00,13028.6,7512.56,2435.71,869.13,38514,10030,1105.07,2579.69,5.39,1.185,28.97602
7/26/2023 16:00,12552.51,7146.43,2865.85,1184.27,40249,9897,1111.03,2603.07,5.39,1.185,35.43782
7/26/2023 17:00,11790.33,6615.45,3180.3,1404.4,41815,9791,1102.34,2599.66,5.39,1.185,34.10744
7/26/2023 18:00,9864.3,5294.15,3452.98,1565.78,42847,9085,1089.97,2571.41,5.39,1.185,36.52115
7/26/2023 19:00,5533.45,2577.32,3642.45,1677.11,42643,7885,1063.09,2408.94,5.39,1.185,73.64908
7/26/2023 20:00,1235.91,402.01,3681.61,1715.13,41601,6949,1020.42,2352.44,5.39,1.185,222.78288
7/26/2023 21:00,1.4,-0.66,3692.32,1731.06,40140,6634,952.05,2321.48,5.39,1.185,102.78944
7/26/2023 22:00,0,0,3760.27,1797.75,38175,6325,926.99,2291.51,5.39,1.185,34.25189
7/27/2023 7:00,1632.96,1004.8,2512.07,901.45,28413,3399,914.53,1960.79,5.29,7.04,62.08661
7/27/2023 8:00,6724.73,3914.6,2212.15,734.89,30389,4551,1149.32,1976.35,5.29,7.04,27.81065
7/27/2023 9:00,11075.06,6384.13,1924.43,606.17,31384,5624,1170.81,2019.88,5.29,7.04,22.28569
7/27/2023 10:00,12649.58,7389.46,1752.78,557.84,31574,6516,1194.05,2050.86,5.29,7.04,27.6655
7/27/2023 11:00,13257.83,7833.28,1723.57,623.19,31505,7275,1216.16,2104.89,5.29,7.04,33.66264
7/27/2023 12:00,13560.06,8050.6,1858.92,771,32193,8167,1245.88,2138.45,5.29,7.04,46.31045
7/27/2023 13:00,13706.4,8123.59,2139.45,940.71,33094,9066,1273.35,2157.73,5.29,7.04,51.47473
7/27/2023 14:00,13659.16,8075.58,2469.98,1113.04,35033,10107,1285.36,2179.11,5.29,7.04,61.62959
7/27/2023 15:00,13453.75,7906.39,2806.66,1278.56,37167,10639,1311.74,2184.88,5.29,7.04,80.10199
7/27/2023 16:00,13032.99,7567.12,3085.5,1400.16,38764,10658,1324.17,2185.03,5.29,7.04,91.9587
7/27/2023 17:00,12321.52,7021.23,3333.8,1523.9,39988,10314,1326.26,2177.95,5.29,7.04,97.37657
7/27/2023 18:00,10430.64,5638.87,3557.29,1631.81,40765,9353,1319.96,2156.01,5.29,7.04,101.20707
7/27/2023 19:00,5907.39,2768.46,3702.82,1703.48,40610,7976,1298.41,2112.82,5.29,7.04,226.41144
7/27/2023 20:00,1308.52,431.45,3720.71,1724.83,39787,6975,1258.29,2078.82,5.29,7.04,404.08923
7/27/2023 21:00,0.98,-0.39,3785.91,1787.11,38391,6539,1208.74,2044.55,5.29,7.04,453.20721
7/27/2023 22:00,0,0,3915.85,1886.31,36589,6077,1178.55,2006.95,5.29,7.04,191.34626
7/28/2023 7:00,1464.92,845.9,2182.57,528.85,27975,3123,1063.37,2648.85,5.46,4.52,27.4856
7/28/2023 8:00,6258.65,3465.77,1809.62,334.96,29731,4217,1072.39,2663.97,5.46,4.52,9.98658
7/28/2023 9:00,10593.17,5881.1,1439.02,152.12,30634,5274,1096.29,2659.94,5.46,4.52,2.89451
7/28/2023 10:00,12289.05,6989.48,1189.03,27.91,30880,6000,1120.03,2710.73,5.46,4.52,3.9008
7/28/2023 11:00,12941.28,7473.66,1068.42,-4.76,31325,6799,1144.2,2858.56,5.46,4.52,14.02379
7/28/2023 12:00,13260.29,7702.58,1123.22,37.72,31856,7416,1173.3,2811.45,5.46,4.52,15.5522
7/28/2023 13:00,13362.84,7760.17,1339.73,160.65,32519,8055,1209.34,2851.05,5.46,4.52,23.74339
7/28/2023 14:00,13261.86,7663.59,1649.6,345.52,33696,8550,1245.42,2872.16,5.46,4.52,42.71211
7/28/2023 15:00,12954.08,7403.39,2005.97,561.51,34885,8705,1275.17,2927.98,5.46,4.52,58.41291
7/28/2023 16:00,12384.07,6930.96,2361.18,750.76,35880,8680,1288.12,2929.77,5.46,4.52,57.20121
7/28/2023 17:00,11552.61,6281.62,2675.31,921.91,37193,8095,1290.44,2929.22,5.46,4.52,52.05812
7/28/2023 18:00,9577.13,4833.08,2974.03,1114.19,38462,7262,1279.29,2914.09,5.46,4.52,81.14337
7/28/2023 19:00,5314.02,2219.55,3235.03,1301.13,38721,6195,1234.5,2833.67,5.46,4.52,216.10406
7/28/2023 20:00,1161.42,302.22,3346.61,1416.49,37934,5406,1175.08,2799.07,5.46,4.52,324.28822
7/28/2023 21:00,0.74,-0.41,3431.24,1464.58,36728,4942,1137.13,2755.49,5.46,4.52,248.5914
7/28/2023 22:00,0,0,3513.71,1489.89,35189,4689,1138.05,2716.15,5.46,4.52,121.50417
7/29/2023 7:00,1127.42,801.78,2192.92,337.34,25429,2677,1081.34,2972.68,5.275,4.43,10.49447
7/29/2023 8:00,6258.39,3751.91,1921.19,181.17,26649,3351,1139.69,2987.01,5.275,4.43,1.89253
7/29/2023 9:00,10188.42,6003.03,1522.54,-12.78,27780,4070,1158.29,3015.97,5.275,4.43,0.78325
7/29/2023 10:00,11572.42,6756.48,1218.86,-112.2,27698,4974,1186.14,3064.78,5.275,4.43,0.81088
7/29/2023 11:00,12262.7,7175.22,1037.95,-104.47,27985,6207,1211.67,3102.75,5.275,4.43,1.71935
7/29/2023 12:00,12686.08,7395.51,1023.22,-24.7,28724,7416,1243.51,3145.28,5.275,4.43,5.66062
7/29/2023 13:00,12794.05,7437.36,1241.03,137.77,29720,8128,1236.54,3190.82,5.275,4.43,7.29679
7/29/2023 14:00,12514.31,7119,1597.68,357.94,30720,8196,1321.02,3208.58,5.275,4.43,17.71657
7/29/2023 15:00,12222.63,6921.34,2102.84,655.84,31714,8180,1298.59,3222.52,5.275,4.43,33.9
7/29/2023 16:00,11630.25,6500.14,2679.44,1001.9,33524,7864,1309.4,3223.24,5.275,4.43,43.8704
7/29/2023 17:00,10685.17,5971.85,3129.37,1279.53,35530,7624,1302.7,3217.6,5.275,4.43,47.07151
7/29/2023 18:00,9039.47,5000.38,3438.16,1471.88,37231,7289,1292.55,3198.52,5.275,4.43,63.69375
7/29/2023 19:00,4889.73,2415.26,3640.62,1609.3,37671,6711,1269.3,2904.27,5.275,4.43,101.10645
7/29/2023 20:00,746.11,281.09,3733.09,1686.03,37002,6116,1231.4,2869.61,5.275,4.43,223.15565
7/29/2023 21:00,4.72,2.63,3749.99,1701.47,35875,5851,1162.12,2830.69,5.275,4.43,138.34697
7/29/2023 22:00,0.02,0,3694.29,1664.95,34440,5596,1124.4,2789.15,5.275,4.43,76.25613
